transaction_id,mall_name,branch_name,transaction_date,tax_amount,transaction_amount,transaction_type,transaction_status,rag_text,year,month,week,weekday,hour,is_refund,is_failed
JO-2504-3080-62145,C Mall,C Mall Aqaba,2025-01-18 10:43:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-3080-62145 at C Mall (C Mall Aqaba) on 18/01/2025 10:43 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,3,Saturday,10,False,False
JO-2504-4536-15154,C Mall,C Mall Aqaba,2025-01-18 10:18:00,0.28,3.8,Sale,Completed,Transaction ID JO-2504-4536-15154 at C Mall (C Mall Aqaba) on 18/01/2025 10:18 was a Sale of 3.8 JOD with 0.28 JOD tax. Status: Completed.,2025,1,3,Saturday,10,False,False
JO-2504-9102-54734,C Mall,C Mall Irbid,2025-01-18 09:53:00,0.55,7.52,Sale,Completed,Transaction ID JO-2504-9102-54734 at C Mall (C Mall Irbid) on 18/01/2025 9:53 was a Sale of 7.52 JOD with 0.55 JOD tax. Status: Completed.,2025,1,3,Saturday,9,False,False
JO-2504-5474-97617,Z Mall,Z Mall Al Bayader,2025-01-17 19:36:00,1.51,20.36,Sale,Completed,Transaction ID JO-2504-5474-97617 at Z Mall (Z Mall Al Bayader) on 17/01/2025 19:36 was a Sale of 20.36 JOD with 1.51 JOD tax. Status: Completed.,2025,1,3,Friday,19,False,False
JO-2504-4385-86617,Z Mall,Z Mall Al Bayader,2025-01-17 19:31:00,0.41,5.5,Sale,Completed,Transaction ID JO-2504-4385-86617 at Z Mall (Z Mall Al Bayader) on 17/01/2025 19:31 was a Sale of 5.5 JOD with 0.41 JOD tax. Status: Completed.,2025,1,3,Friday,19,False,False
JO-2504-1034-83616,Z Mall,Z Mall Al Jubeiha,2025-01-17 17:55:00,0.06,0.8,Sale,Completed,Transaction ID JO-2504-1034-83616 at Z Mall (Z Mall Al Jubeiha) on 17/01/2025 17:55 was a Sale of 0.8 JOD with 0.06 JOD tax. Status: Completed.,2025,1,3,Friday,17,False,False
JO-2504-9462-20462,C Mall,C Mall Irbid,2025-01-17 17:44:00,1.41,18.97,Sale,Completed,Transaction ID JO-2504-9462-20462 at C Mall (C Mall Irbid) on 17/01/2025 17:44 was a Sale of 18.97 JOD with 1.41 JOD tax. Status: Completed.,2025,1,3,Friday,17,False,False
JO-2504-6795-34852,C Mall,C Mall Irbid,2025-01-17 17:08:00,0.34,4.54,Sale,Completed,Transaction ID JO-2504-6795-34852 at C Mall (C Mall Irbid) on 17/01/2025 17:08 was a Sale of 4.54 JOD with 0.34 JOD tax. Status: Completed.,2025,1,3,Friday,17,False,False
JO-2504-7068-44961,C Mall,C Mall Irbid,2025-01-17 16:55:00,0.27,3.65,Sale,Completed,Transaction ID JO-2504-7068-44961 at C Mall (C Mall Irbid) on 17/01/2025 16:55 was a Sale of 3.65 JOD with 0.27 JOD tax. Status: Completed.,2025,1,3,Friday,16,False,False
JO-2504-1759-99188,Y Mall,Y Mall Shmeisani,2025-01-17 16:52:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-1759-99188 at Y Mall (Y Mall Shmeisani) on 17/01/2025 16:52 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,3,Friday,16,False,False
JO-2504-5142-66432,C Mall,C Mall Irbid,2025-01-17 16:42:00,0.5,6.77,Sale,Completed,Transaction ID JO-2504-5142-66432 at C Mall (C Mall Irbid) on 17/01/2025 16:42 was a Sale of 6.77 JOD with 0.5 JOD tax. Status: Completed.,2025,1,3,Friday,16,False,False
JO-2504-5658-15210,Y Mall,Y Mall Shmeisani,2025-01-17 16:40:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-5658-15210 at Y Mall (Y Mall Shmeisani) on 17/01/2025 16:40 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,3,Friday,16,False,False
JO-2504-3915-26976,Y Mall,Y Mall Dabouq,2025-01-17 16:25:00,0.57,7.66,Sale,Completed,Transaction ID JO-2504-3915-26976 at Y Mall (Y Mall Dabouq) on 17/01/2025 16:25 was a Sale of 7.66 JOD with 0.57 JOD tax. Status: Completed.,2025,1,3,Friday,16,False,False
JO-2504-6303-16477,C Mall,C Mall Aqaba,2025-01-17 16:20:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-6303-16477 at C Mall (C Mall Aqaba) on 17/01/2025 16:20 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,3,Friday,16,False,False
JO-2504-8455-43200,C Mall,C Mall Amman,2025-01-17 16:12:00,0.11,1.48,Sale,Completed,Transaction ID JO-2504-8455-43200 at C Mall (C Mall Amman) on 17/01/2025 16:12 was a Sale of 1.48 JOD with 0.11 JOD tax. Status: Completed.,2025,1,3,Friday,16,False,False
JO-2504-4879-73517,Y Mall,Y Mall Tla'a Al-Ali,2025-01-17 16:06:00,0.5,6.8,Sale,Completed,Transaction ID JO-2504-4879-73517 at Y Mall (Y Mall Tla'a Al-Ali) on 17/01/2025 16:06 was a Sale of 6.8 JOD with 0.5 JOD tax. Status: Completed.,2025,1,3,Friday,16,False,False
JO-2504-3971-60370,Y Mall,Y Mall Tla'a Al-Ali,2025-01-17 16:00:00,0.92,12.47,Sale,Completed,Transaction ID JO-2504-3971-60370 at Y Mall (Y Mall Tla'a Al-Ali) on 17/01/2025 16:00 was a Sale of 12.47 JOD with 0.92 JOD tax. Status: Completed.,2025,1,3,Friday,16,False,False
JO-2504-5147-39300,Z Mall,Z Mall Al Bayader,2025-01-17 15:40:00,0.42,5.72,Sale,Completed,Transaction ID JO-2504-5147-39300 at Z Mall (Z Mall Al Bayader) on 17/01/2025 15:40 was a Sale of 5.72 JOD with 0.42 JOD tax. Status: Completed.,2025,1,3,Friday,15,False,False
JO-2504-4555-54733,Y Mall,Y Mall Shmeisani,2025-01-17 15:38:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-4555-54733 at Y Mall (Y Mall Shmeisani) on 17/01/2025 15:38 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,3,Friday,15,False,False
JO-2504-8578-48077,Z Mall,Z Mall Gardens,2025-01-17 15:37:00,0.44,5.97,Sale,Completed,Transaction ID JO-2504-8578-48077 at Z Mall (Z Mall Gardens) on 17/01/2025 15:37 was a Sale of 5.97 JOD with 0.44 JOD tax. Status: Completed.,2025,1,3,Friday,15,False,False
JO-2504-2994-42665,C Mall,C Mall Aqaba,2025-01-17 15:36:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-2994-42665 at C Mall (C Mall Aqaba) on 17/01/2025 15:36 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,3,Friday,15,False,False
JO-2504-7341-46642,C Mall,C Mall Amman,2025-01-17 15:35:00,0.47,6.35,Sale,Completed,Transaction ID JO-2504-7341-46642 at C Mall (C Mall Amman) on 17/01/2025 15:35 was a Sale of 6.35 JOD with 0.47 JOD tax. Status: Completed.,2025,1,3,Friday,15,False,False
JO-2504-2848-71616,Y Mall,Y Mall Tla'a Al-Ali,2025-01-17 15:30:00,0.25,3.35,Sale,Completed,Transaction ID JO-2504-2848-71616 at Y Mall (Y Mall Tla'a Al-Ali) on 17/01/2025 15:30 was a Sale of 3.35 JOD with 0.25 JOD tax. Status: Completed.,2025,1,3,Friday,15,False,False
JO-2504-3086-94525,C Mall,C Mall Irbid,2025-01-17 15:18:00,0.28,3.8,Sale,Completed,Transaction ID JO-2504-3086-94525 at C Mall (C Mall Irbid) on 17/01/2025 15:18 was a Sale of 3.8 JOD with 0.28 JOD tax. Status: Completed.,2025,1,3,Friday,15,False,False
JO-2504-3699-83832,Y Mall,Y Mall Dabouq,2025-01-17 15:09:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-3699-83832 at Y Mall (Y Mall Dabouq) on 17/01/2025 15:09 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,3,Friday,15,False,False
JO-2504-2465-27148,C Mall,C Mall Amman,2025-01-17 15:06:00,1.32,17.91,Sale,Completed,Transaction ID JO-2504-2465-27148 at C Mall (C Mall Amman) on 17/01/2025 15:06 was a Sale of 17.91 JOD with 1.32 JOD tax. Status: Completed.,2025,1,3,Friday,15,False,False
JO-2504-6179-70002,Z Mall,Z Mall Al Bayader,2025-01-17 14:48:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-6179-70002 at Z Mall (Z Mall Al Bayader) on 17/01/2025 14:48 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,3,Friday,14,False,False
JO-2504-6608-46341,Z Mall,Z Mall Al Jubeiha,2025-01-17 14:34:00,0.5,6.75,Sale,Completed,Transaction ID JO-2504-6608-46341 at Z Mall (Z Mall Al Jubeiha) on 17/01/2025 14:34 was a Sale of 6.75 JOD with 0.5 JOD tax. Status: Completed.,2025,1,3,Friday,14,False,False
JO-2504-1703-59014,Y Mall,Y Mall Dabouq,2025-01-17 14:30:00,0.55,7.45,Sale,Completed,Transaction ID JO-2504-1703-59014 at Y Mall (Y Mall Dabouq) on 17/01/2025 14:30 was a Sale of 7.45 JOD with 0.55 JOD tax. Status: Completed.,2025,1,3,Friday,14,False,False
JO-2504-3894-44714,Y Mall,Y Mall Shmeisani,2025-01-17 14:24:00,0.34,4.54,Sale,Completed,Transaction ID JO-2504-3894-44714 at Y Mall (Y Mall Shmeisani) on 17/01/2025 14:24 was a Sale of 4.54 JOD with 0.34 JOD tax. Status: Completed.,2025,1,3,Friday,14,False,False
JO-2504-2841-94122,Z Mall,Z Mall Al Bayader,2025-01-17 14:22:00,1.0,13.5,Sale,Completed,Transaction ID JO-2504-2841-94122 at Z Mall (Z Mall Al Bayader) on 17/01/2025 14:22 was a Sale of 13.5 JOD with 1.0 JOD tax. Status: Completed.,2025,1,3,Friday,14,False,False
JO-2504-6487-54400,Y Mall,Y Mall Shmeisani,2025-01-17 14:18:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-6487-54400 at Y Mall (Y Mall Shmeisani) on 17/01/2025 14:18 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,3,Friday,14,False,False
JO-2504-6318-23526,Y Mall,Y Mall Tla'a Al-Ali,2025-01-17 14:12:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-6318-23526 at Y Mall (Y Mall Tla'a Al-Ali) on 17/01/2025 14:12 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,3,Friday,14,False,False
JO-2504-7776-91787,Z Mall,Z Mall Gardens,2025-01-17 14:03:00,0.25,3.4,Sale,Completed,Transaction ID JO-2504-7776-91787 at Z Mall (Z Mall Gardens) on 17/01/2025 14:03 was a Sale of 3.4 JOD with 0.25 JOD tax. Status: Completed.,2025,1,3,Friday,14,False,False
JO-2504-2213-38894,Z Mall,Z Mall Al Jubeiha,2025-01-17 13:52:00,2.42,32.66,Sale,Completed,Transaction ID JO-2504-2213-38894 at Z Mall (Z Mall Al Jubeiha) on 17/01/2025 13:52 was a Sale of 32.66 JOD with 2.42 JOD tax. Status: Completed.,2025,1,3,Friday,13,False,False
JO-2504-7800-60860,C Mall,C Mall Irbid,2025-01-17 13:50:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-7800-60860 at C Mall (C Mall Irbid) on 17/01/2025 13:50 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,3,Friday,13,False,False
JO-2504-5343-17734,Y Mall,Y Mall Dabouq,2025-01-17 13:45:00,0.83,11.28,Sale,Completed,Transaction ID JO-2504-5343-17734 at Y Mall (Y Mall Dabouq) on 17/01/2025 13:45 was a Sale of 11.28 JOD with 0.83 JOD tax. Status: Completed.,2025,1,3,Friday,13,False,False
JO-2504-9795-11258,Y Mall,Y Mall Shmeisani,2025-01-17 13:33:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-9795-11258 at Y Mall (Y Mall Shmeisani) on 17/01/2025 13:33 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,3,Friday,13,False,False
JO-2504-7506-84407,Z Mall,Z Mall Gardens,2025-01-17 13:19:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-7506-84407 at Z Mall (Z Mall Gardens) on 17/01/2025 13:19 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,3,Friday,13,False,False
JO-2504-5127-33180,C Mall,C Mall Aqaba,2025-01-17 13:17:00,1.97,26.58,Sale,Completed,Transaction ID JO-2504-5127-33180 at C Mall (C Mall Aqaba) on 17/01/2025 13:17 was a Sale of 26.58 JOD with 1.97 JOD tax. Status: Completed.,2025,1,3,Friday,13,False,False
JO-2504-9436-43313,Y Mall,Y Mall Tla'a Al-Ali,2025-01-17 13:12:00,0.05,0.68,Sale,Completed,Transaction ID JO-2504-9436-43313 at Y Mall (Y Mall Tla'a Al-Ali) on 17/01/2025 13:12 was a Sale of 0.68 JOD with 0.05 JOD tax. Status: Completed.,2025,1,3,Friday,13,False,False
JO-2504-3241-51216,C Mall,C Mall Aqaba,2025-01-17 13:07:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-3241-51216 at C Mall (C Mall Aqaba) on 17/01/2025 13:07 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,3,Friday,13,False,False
JO-2504-4601-62680,Z Mall,Z Mall Gardens,2025-01-17 13:00:00,0.75,10.01,Sale,Completed,Transaction ID JO-2504-4601-62680 at Z Mall (Z Mall Gardens) on 17/01/2025 13:00 was a Sale of 10.01 JOD with 0.75 JOD tax. Status: Completed.,2025,1,3,Friday,13,False,False
JO-2504-3229-36770,Z Mall,Z Mall Al Jubeiha,2025-01-17 12:48:00,0.9,12.24,Sale,Completed,Transaction ID JO-2504-3229-36770 at Z Mall (Z Mall Al Jubeiha) on 17/01/2025 12:48 was a Sale of 12.24 JOD with 0.9 JOD tax. Status: Completed.,2025,1,3,Friday,12,False,False
JO-2504-4016-23779,Z Mall,Z Mall Al Jubeiha,2025-01-17 12:38:00,0.57,7.61,Sale,Completed,Transaction ID JO-2504-4016-23779 at Z Mall (Z Mall Al Jubeiha) on 17/01/2025 12:38 was a Sale of 7.61 JOD with 0.57 JOD tax. Status: Completed.,2025,1,3,Friday,12,False,False
JO-2504-3202-71271,C Mall,C Mall Amman,2025-01-17 12:37:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-3202-71271 at C Mall (C Mall Amman) on 17/01/2025 12:37 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,3,Friday,12,False,False
JO-2504-5986-75606,Z Mall,Z Mall Al Jubeiha,2025-01-17 12:31:00,0.82,11.01,Sale,Completed,Transaction ID JO-2504-5986-75606 at Z Mall (Z Mall Al Jubeiha) on 17/01/2025 12:31 was a Sale of 11.01 JOD with 0.82 JOD tax. Status: Completed.,2025,1,3,Friday,12,False,False
JO-2504-7339-78837,C Mall,C Mall Amman,2025-01-17 12:27:00,0.57,7.61,Sale,Completed,Transaction ID JO-2504-7339-78837 at C Mall (C Mall Amman) on 17/01/2025 12:27 was a Sale of 7.61 JOD with 0.57 JOD tax. Status: Completed.,2025,1,3,Friday,12,False,False
JO-2504-6646-74494,C Mall,C Mall Amman,2025-01-17 12:13:00,0.48,6.55,Sale,Completed,Transaction ID JO-2504-6646-74494 at C Mall (C Mall Amman) on 17/01/2025 12:13 was a Sale of 6.55 JOD with 0.48 JOD tax. Status: Completed.,2025,1,3,Friday,12,False,False
JO-2504-2148-71435,C Mall,C Mall Amman,2025-01-17 12:00:00,0.82,10.97,Sale,Completed,Transaction ID JO-2504-2148-71435 at C Mall (C Mall Amman) on 17/01/2025 12:00 was a Sale of 10.97 JOD with 0.82 JOD tax. Status: Completed.,2025,1,3,Friday,12,False,False
JO-2504-3412-90950,Z Mall,Z Mall Al Bayader,2025-01-17 11:58:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-3412-90950 at Z Mall (Z Mall Al Bayader) on 17/01/2025 11:58 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,3,Friday,11,False,False
JO-2504-6584-50944,C Mall,C Mall Aqaba,2025-01-17 11:44:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-6584-50944 at C Mall (C Mall Aqaba) on 17/01/2025 11:44 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,3,Friday,11,False,False
JO-2504-2720-64285,Y Mall,Y Mall Shmeisani,2025-01-17 11:20:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-2720-64285 at Y Mall (Y Mall Shmeisani) on 17/01/2025 11:20 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,3,Friday,11,False,False
JO-2504-5935-14705,Z Mall,Z Mall Al Bayader,2025-01-17 11:17:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-5935-14705 at Z Mall (Z Mall Al Bayader) on 17/01/2025 11:17 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,3,Friday,11,False,False
JO-2504-7122-52596,Y Mall,Y Mall Dabouq,2025-01-17 10:42:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-7122-52596 at Y Mall (Y Mall Dabouq) on 17/01/2025 10:42 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,3,Friday,10,False,False
JO-2504-6368-93216,Y Mall,Y Mall Shmeisani,2025-01-16 19:21:00,1.08,14.52,Sale,Completed,Transaction ID JO-2504-6368-93216 at Y Mall (Y Mall Shmeisani) on 16/01/2025 19:21 was a Sale of 14.52 JOD with 1.08 JOD tax. Status: Completed.,2025,1,3,Thursday,19,False,False
JO-2504-7179-55001,C Mall,C Mall Amman,2025-01-16 19:05:00,0.33,4.45,Sale,Completed,Transaction ID JO-2504-7179-55001 at C Mall (C Mall Amman) on 16/01/2025 19:05 was a Sale of 4.45 JOD with 0.33 JOD tax. Status: Completed.,2025,1,3,Thursday,19,False,False
JO-2504-3362-51584,C Mall,C Mall Irbid,2025-01-16 18:00:00,0.54,7.26,Sale,Completed,Transaction ID JO-2504-3362-51584 at C Mall (C Mall Irbid) on 16/01/2025 18:00 was a Sale of 7.26 JOD with 0.54 JOD tax. Status: Completed.,2025,1,3,Thursday,18,False,False
JO-2504-1854-50624,C Mall,C Mall Amman,2025-01-16 17:56:00,1.94,26.2,Sale,Completed,Transaction ID JO-2504-1854-50624 at C Mall (C Mall Amman) on 16/01/2025 17:56 was a Sale of 26.2 JOD with 1.94 JOD tax. Status: Completed.,2025,1,3,Thursday,17,False,False
JO-2504-2431-92940,Z Mall,Z Mall Al Bayader,2025-01-16 17:50:00,1.69,22.74,Sale,Completed,Transaction ID JO-2504-2431-92940 at Z Mall (Z Mall Al Bayader) on 16/01/2025 17:50 was a Sale of 22.74 JOD with 1.69 JOD tax. Status: Completed.,2025,1,3,Thursday,17,False,False
JO-2504-7190-65478,Y Mall,Y Mall Dabouq,2025-01-16 17:39:00,0.37,4.91,Sale,Completed,Transaction ID JO-2504-7190-65478 at Y Mall (Y Mall Dabouq) on 16/01/2025 17:39 was a Sale of 4.91 JOD with 0.37 JOD tax. Status: Completed.,2025,1,3,Thursday,17,False,False
JO-2504-8043-50588,Z Mall,Z Mall Al Jubeiha,2025-01-16 17:34:00,0.47,6.4,Sale,Completed,Transaction ID JO-2504-8043-50588 at Z Mall (Z Mall Al Jubeiha) on 16/01/2025 17:34 was a Sale of 6.4 JOD with 0.47 JOD tax. Status: Completed.,2025,1,3,Thursday,17,False,False
JO-2504-8209-95484,Z Mall,Z Mall Gardens,2025-01-16 16:55:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-8209-95484 at Z Mall (Z Mall Gardens) on 16/01/2025 16:55 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,3,Thursday,16,False,False
JO-2504-7499-11640,C Mall,C Mall Aqaba,2025-01-16 16:35:00,0.06,0.8,Sale,Completed,Transaction ID JO-2504-7499-11640 at C Mall (C Mall Aqaba) on 16/01/2025 16:35 was a Sale of 0.8 JOD with 0.06 JOD tax. Status: Completed.,2025,1,3,Thursday,16,False,False
JO-2504-3350-40908,Z Mall,Z Mall Al Jubeiha,2025-01-16 16:18:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-3350-40908 at Z Mall (Z Mall Al Jubeiha) on 16/01/2025 16:18 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,3,Thursday,16,False,False
JO-2504-5010-82893,Y Mall,Y Mall Dabouq,2025-01-16 16:10:00,0.48,6.52,Sale,Completed,Transaction ID JO-2504-5010-82893 at Y Mall (Y Mall Dabouq) on 16/01/2025 16:10 was a Sale of 6.52 JOD with 0.48 JOD tax. Status: Completed.,2025,1,3,Thursday,16,False,False
JO-2504-6761-85031,C Mall,C Mall Aqaba,2025-01-16 16:01:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-6761-85031 at C Mall (C Mall Aqaba) on 16/01/2025 16:01 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,3,Thursday,16,False,False
JO-2504-5294-39707,Y Mall,Y Mall Tla'a Al-Ali,2025-01-16 15:58:00,0.1,1.36,Sale,Completed,Transaction ID JO-2504-5294-39707 at Y Mall (Y Mall Tla'a Al-Ali) on 16/01/2025 15:58 was a Sale of 1.36 JOD with 0.1 JOD tax. Status: Completed.,2025,1,3,Thursday,15,False,False
JO-2504-4479-91125,Z Mall,Z Mall Al Bayader,2025-01-16 15:57:00,1.03,13.86,Sale,Completed,Transaction ID JO-2504-4479-91125 at Z Mall (Z Mall Al Bayader) on 16/01/2025 15:57 was a Sale of 13.86 JOD with 1.03 JOD tax. Status: Completed.,2025,1,3,Thursday,15,False,False
JO-2504-7070-96744,Z Mall,Z Mall Al Jubeiha,2025-01-16 15:44:00,0.05,0.68,Sale,Completed,Transaction ID JO-2504-7070-96744 at Z Mall (Z Mall Al Jubeiha) on 16/01/2025 15:44 was a Sale of 0.68 JOD with 0.05 JOD tax. Status: Completed.,2025,1,3,Thursday,15,False,False
JO-2504-7566-79410,Z Mall,Z Mall Al Bayader,2025-01-16 15:41:00,0.47,6.4,Sale,Completed,Transaction ID JO-2504-7566-79410 at Z Mall (Z Mall Al Bayader) on 16/01/2025 15:41 was a Sale of 6.4 JOD with 0.47 JOD tax. Status: Completed.,2025,1,3,Thursday,15,False,False
JO-2504-7769-31989,Z Mall,Z Mall Gardens,2025-01-16 15:35:00,0.34,4.51,Sale,Completed,Transaction ID JO-2504-7769-31989 at Z Mall (Z Mall Gardens) on 16/01/2025 15:35 was a Sale of 4.51 JOD with 0.34 JOD tax. Status: Completed.,2025,1,3,Thursday,15,False,False
JO-2504-7354-10908,C Mall,C Mall Aqaba,2025-01-16 15:33:00,0.05,0.68,Sale,Completed,Transaction ID JO-2504-7354-10908 at C Mall (C Mall Aqaba) on 16/01/2025 15:33 was a Sale of 0.68 JOD with 0.05 JOD tax. Status: Completed.,2025,1,3,Thursday,15,False,False
JO-2504-9161-91965,C Mall,C Mall Irbid,2025-01-16 15:14:00,0.99,13.32,Sale,Completed,Transaction ID JO-2504-9161-91965 at C Mall (C Mall Irbid) on 16/01/2025 15:14 was a Sale of 13.32 JOD with 0.99 JOD tax. Status: Completed.,2025,1,3,Thursday,15,False,False
JO-2504-2724-86640,Z Mall,Z Mall Al Jubeiha,2025-01-16 15:12:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-2724-86640 at Z Mall (Z Mall Al Jubeiha) on 16/01/2025 15:12 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,3,Thursday,15,False,False
JO-2504-4690-59828,C Mall,C Mall Irbid,2025-01-16 15:10:00,1.14,15.34,Sale,Completed,Transaction ID JO-2504-4690-59828 at C Mall (C Mall Irbid) on 16/01/2025 15:10 was a Sale of 15.34 JOD with 1.14 JOD tax. Status: Completed.,2025,1,3,Thursday,15,False,False
JO-2504-6190-58846,C Mall,C Mall Irbid,2025-01-16 15:08:00,0.41,5.56,Sale,Completed,Transaction ID JO-2504-6190-58846 at C Mall (C Mall Irbid) on 16/01/2025 15:08 was a Sale of 5.56 JOD with 0.41 JOD tax. Status: Completed.,2025,1,3,Thursday,15,False,False
JO-2504-9896-97007,Z Mall,Z Mall Gardens,2025-01-16 15:05:00,0.41,5.45,Sale,Completed,Transaction ID JO-2504-9896-97007 at Z Mall (Z Mall Gardens) on 16/01/2025 15:05 was a Sale of 5.45 JOD with 0.41 JOD tax. Status: Completed.,2025,1,3,Thursday,15,False,False
JO-2504-1920-34278,Z Mall,Z Mall Al Bayader,2025-01-16 15:00:00,0.36,4.88,Sale,Completed,Transaction ID JO-2504-1920-34278 at Z Mall (Z Mall Al Bayader) on 16/01/2025 15:00 was a Sale of 4.88 JOD with 0.36 JOD tax. Status: Completed.,2025,1,3,Thursday,15,False,False
JO-2504-9716-36143,Z Mall,Z Mall Al Bayader,2025-01-16 14:48:00,1.32,17.91,Sale,Completed,Transaction ID JO-2504-9716-36143 at Z Mall (Z Mall Al Bayader) on 16/01/2025 14:48 was a Sale of 17.91 JOD with 1.32 JOD tax. Status: Completed.,2025,1,3,Thursday,14,False,False
JO-2504-6454-38056,Z Mall,Z Mall Gardens,2025-01-16 14:42:00,0.75,10.01,Sale,Completed,Transaction ID JO-2504-6454-38056 at Z Mall (Z Mall Gardens) on 16/01/2025 14:42 was a Sale of 10.01 JOD with 0.75 JOD tax. Status: Completed.,2025,1,3,Thursday,14,False,False
JO-2504-1224-77130,Z Mall,Z Mall Al Jubeiha,2025-01-16 14:34:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-1224-77130 at Z Mall (Z Mall Al Jubeiha) on 16/01/2025 14:34 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,3,Thursday,14,False,False
JO-2504-2480-13118,Z Mall,Z Mall Gardens,2025-01-16 14:19:00,0.44,5.97,Sale,Completed,Transaction ID JO-2504-2480-13118 at Z Mall (Z Mall Gardens) on 16/01/2025 14:19 was a Sale of 5.97 JOD with 0.44 JOD tax. Status: Completed.,2025,1,3,Thursday,14,False,False
JO-2504-9599-60616,Z Mall,Z Mall Gardens,2025-01-16 14:17:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-9599-60616 at Z Mall (Z Mall Gardens) on 16/01/2025 14:17 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,3,Thursday,14,False,False
JO-2504-3764-39525,Z Mall,Z Mall Al Bayader,2025-01-16 14:17:00,1.43,19.39,Sale,Completed,Transaction ID JO-2504-3764-39525 at Z Mall (Z Mall Al Bayader) on 16/01/2025 14:17 was a Sale of 19.39 JOD with 1.43 JOD tax. Status: Completed.,2025,1,3,Thursday,14,False,False
